1238230	65	137	0	315
1238247	65	137	0	316
1238269	65	136	0	317
1238286	65	136	0	318
1238302	24	165	1	319
1238303	24	165	1	320
1238308	65	135	0	321
1238325	65	135	0	322
1238346	65	134	0	323
1238355	24	164	1	324
1238356	24	164	1	325
1238363	65	134	0	326
1238384	65	133	0	327
1238401	65	133	0	328
1238408	24	163	1	329
1238422	65	132	0	330
1238439	65	132	0	331
1238461	24	162	1	332
1238461	65	131	0	333
1238464	65	165	1	334
1238465	65	165	1	335
1238477	65	131	0	336
1238498	65	130	0	337
1238513	64	165	1	338
1238513	24	161	1	339
1238514	65	130	0	340
1238536	65	129	0	341
1238552	65	129	0	342
1238561	63	165	1	343
1238565	24	160	1	344
1238573	65	128	0	345
1238590	65	128	0	346
1238609	62	165	1	347
1238610	65	127	0	348
1238616	24	159	1	349
1238626	65	127	0	350
1238647	65	126	0	351
1238657	61	165	1	352
1238663	65	126	0	353
1238667	24	158	1	354
1238684	65	125	0	355
1238700	65	125	0	356
1238705	60	165	1	357
1238718	24	157	1	358
1238752	59	165	1	359
1238769	24	156	1	360
1238799	58	165	1	361
1238819	24	155	1	362
1238822	65	124	0	363
1238841	65	124	0	364
1238845	57	165	1	365
1238857	64	124	0	366
1238868	24	154	1	367
1238875	64	124	0	368
1238891	56	165	1	369
1238892	63	124	0	370
1238910	63	124	0	371
1238918	24	153	1	372
1238926	62	124	0	373
1238937	55	165	1	374
1238944	62	124	0	375
1238960	61	124	0	376
1238961	61	124	1	377
1238967	24	152	1	378
1238979	61	124	0	379
1238983	54	165	1	380
1238995	60	124	0	381
1239013	60	124	0	382
1239016	24	151	1	383
1239029	53	165	1	384
1239029	59	124	0	385
1239047	59	124	0	386
1239063	58	124	0	387
1239064	24	150	1	388
1239065	24	150	1	389
1239074	52	165	1	390
1239081	58	124	0	391
1239096	57	124	0	392
1239097	57	124	1	393
1239113	24	149	1	394
1239114	57	124	0	395
1239119	51	165	1	396
1239130	56	124	0	397
1239148	56	124	0	398
1239161	24	148	1	399
1239164	50	165	1	400
1239164	55	124	0	401
1239181	55	124	0	402
1239197	54	124	0	403
1239208	49	165	1	404
1239208	24	147	1	405
1239215	54	124	0	406
1239230	53	124	0	407
1239248	53	124	0	408
1239252	48	165	1	409
1239253	48	165	1	410
1239256	24	146	1	411
1239263	52	124	0	412
1239281	52	124	0	413
1239296	47	165	1	414
1239296	51	124	0	415
1239297	47	165	1	416
1239303	24	145	1	417
1239313	51	124	0	418
1239329	50	124	0	419
1239340	46	165	1	420
1239346	50	124	0	421
1239350	24	144	1	422
1239353	66	164	0	423
1239361	49	124	0	424
1239362	49	124	1	425
1239367	66	164	0	426
1239379	49	124	0	427
1239384	45	165	1	428
1239387	66	163	0	429
1239394	48	124	0	430
1239396	24	143	1	431
1239401	66	163	0	432
1239411	48	124	0	433
1239420	66	162	0	434
1239426	47	124	0	435
1239427	44	165	1	436
1239435	66	162	0	437
1239443	24	142	1	438
1239444	47	124	0	439
1239454	66	161	0	440
1239459	46	124	0	441
1239469	66	161	0	442
1239470	43	165	1	443
1239476	46	124	0	444
1239488	66	160	0	445
1239489	24	141	1	446
1239491	45	124	0	447
1239502	66	160	0	448
1239508	45	124	0	449
1239513	42	165	1	450
1239521	66	159	0	451
1239523	44	124	0	452
1239534	24	140	1	453
1239535	66	159	0	454
1239540	44	124	0	455
1239554	66	158	0	456
1239555	43	124	0	457
1239556	41	165	1	458
1239568	66	158	0	459
1239571	43	124	0	460
1239580	24	139	1	461
1239586	42	124	0	462
1239587	66	157	0	463
1239598	40	165	1	464
1239601	66	157	0	465
1239603	42	124	0	466
1239618	41	124	0	467
1239620	66	156	0	468
1239625	24	138	1	469
1239634	66	156	0	470
1239635	41	124	0	471
1239640	39	165	1	472
1239649	40	124	0	473
1239650	40	124	1	474
1239653	66	155	0	475
1239666	40	124	0	476
1239667	66	155	0	477
1239670	24	137	1	478
1239681	39	124	0	479
1239682	38	165	1	480
1239686	66	154	0	481
1239697	39	124	0	482
1239700	66	154	0	483
1239712	38	124	0	484
1239715	24	136	1	485
1239718	66	153	0	486
1239724	37	165	1	487
1239728	38	124	0	488
1239732	66	153	0	489
1239743	37	124	0	490
1239750	66	152	0	491
1239759	24	135	1	492
1239759	37	124	0	493
1239764	66	152	0	494
1239765	36	165	1	495
1239774	36	124	0	496
1239783	66	151	0	497
1239790	36	124	0	498
1239797	66	151	0	499
1239803	24	134	1	500
1239805	35	124	0	501
1239807	35	165	1	502
1239815	66	150	0	503
1239821	35	124	0	504
1239828	66	150	0	505
1239835	34	124	0	506
1239847	66	149	0	507
1239847	24	133	1	508
1239848	34	165	1	509
1239852	34	124	0	510
1239860	66	149	0	511
1239866	33	124	0	512
1239878	66	148	0	513
1239879	66	148	1	514
1239882	33	124	0	515
1239888	33	165	1	516
1239889	33	165	1	517
1239891	24	132	1	518
1239892	66	148	0	519
1239897	32	124	0	520
1239910	66	147	0	521
1239913	32	124	0	522
1239924	66	147	0	523
1239927	31	124	0	524
1239929	32	165	1	525
1239934	24	131	1	526
1239942	66	146	0	527
1239943	31	124	0	528
1239955	66	146	0	529
1239957	30	124	0	530
1239970	31	165	1	531
1239973	66	145	0	532
1239973	30	124	0	533
1239978	24	130	1	534
1239987	66	145	0	535
1239987	29	124	0	536
1240003	29	124	0	537
1240004	66	144	0	538
1240010	30	165	1	539
1240017	28	124	0	540
1240018	66	144	0	541
1240018	28	124	1	542
1240021	24	129	1	543
1240033	28	124	0	544
1240035	66	143	0	545
1240047	27	124	0	546
1240049	66	143	0	547
1240050	29	165	1	548
1240063	24	128	1	549
1240063	27	124	0	550
1240067	66	142	0	551
1240077	26	124	0	552
1240080	66	142	0	553
1240090	28	165	1	554
1240093	26	124	0	555
1240097	66	141	0	556
1240106	24	127	1	557
1240107	25	124	0	558
1240111	66	141	0	559
1240122	25	124	0	560
1240128	66	140	0	561
1240129	27	165	1	562
1240136	24	124	0	563
1240142	66	140	0	564
1240148	24	126	1	565
1240152	24	124	0	566
1240159	66	139	0	567
1240168	26	165	1	568
1240169	26	165	1	569
1240172	66	139	0	570
1240189	66	138	0	571
1240190	24	125	1	572
1240203	66	138	0	573
1240208	25	165	1	574
1240220	66	137	0	575
1240232	24	124	1	576
1240233	66	137	0	577
1240250	66	136	0	578
1240263	66	136	0	579
1240280	66	135	0	580
1240293	66	135	0	581
1240310	66	134	0	582
1240311	25	164	1	583
1240323	66	134	0	584
1240340	66	133	0	585
1240352	25	163	1	586
1240353	66	133	0	587
1240370	66	132	0	588
1240383	66	132	0	589
1240393	25	162	1	590
1240394	25	162	1	591
1240400	66	131	0	592
1240413	66	131	0	593
1240429	66	130	0	594
1240435	25	161	1	595
1240442	66	130	0	596
1240459	66	129	0	597
1240471	66	129	0	598
1240475	25	160	1	599
1240488	66	128	0	600
1240500	66	128	0	601
1240516	25	159	1	602
1240517	66	127	0	603
1240530	66	127	0	604
1240546	66	126	0	605
1240556	25	158	1	606
1240559	66	126	0	607
1240575	66	125	0	608
1240588	66	125	0	609
1240596	25	157	1	610
1240604	66	124	0	611
1240617	66	124	0	612
1240636	25	156	1	613
1240676	25	155	1	614
1240715	25	154	1	615
1240755	25	153	1	616
1240794	25	152	1	617
1240833	25	151	1	618
1240872	25	150	1	619
1240876	66	164	1	620
1240910	25	149	1	621
1240912	65	164	1	622
1240948	64	164	1	623
1240948	25	148	1	624
1240998	63	164	1	625
1241002	25	147	1	626
1241049	62	164	1	627
1241057	25	146	1	628
1241099	61	164	1	629
1241111	25	145	1	630
1241150	60	164	1	631
1241165	25	144	1	632
1241201	59	164	1	633
1241204	66	123	0	634
1241219	25	143	1	635
1241224	66	123	0	636
1241235	67	163	0	637
1241242	65	123	0	638
1241252	58	164	1	639
1241252	67	163	0	640
1241261	65	123	0	641
1241273	25	142	1	642
1241275	67	162	0	643
1241279	64	123	0	644
1241292	67	162	0	645
1241299	64	123	0	646
1241303	57	164	1	647
1241314	67	161	0	648
1241317	63	123	0	649
1241318	63	123	1	650
1241328	25	141	1	651
1241331	67	161	0	652
1241337	63	123	0	653
1241353	56	164	1	654
1241353	67	160	0	655
1241355	62	123	0	656
1241370	67	160	0	657
1241375	62	123	0	658
1241382	25	140	1	659
1241393	67	159	0	660
1241393	61	123	0	661
1241404	55	164	1	662
1241410	67	159	0	663
1241413	61	123	0	664
1241431	60	123	0	665
1241432	67	158	0	666
1241436	25	139	1	667
1241449	67	158	0	668
1241451	60	123	0	669
1241455	54	164	1	670
1241469	59	123	0	671
1241471	67	157	0	672
1241488	67	157	0	673
1241489	59	123	0	674
1241490	25	138	1	675
1241505	53	164	1	676
1241506	53	164	1	677
1241507	58	123	0	678
1241511	67	156	0	679
1241527	58	123	0	680
1241528	67	156	0	681
1241544	25	137	1	682
1241545	57	123	0	683
1241550	67	155	0	684
1241556	52	164	1	685
1241565	57	123	0	686
1241567	67	155	0	687
1241583	56	123	0	688
1241589	67	154	0	689
1241598	25	136	1	690
1241603	56	123	0	691
1241606	67	154	0	692
1241607	51	164	1	693
1241621	55	123	0	694
1241628	67	153	0	695
1241641	55	123	0	696
1241645	67	153	0	697
1241652	25	135	1	698
1241658	50	164	1	699
1241659	54	123	0	700
1241668	67	152	0	701
1241678	54	123	0	702
1241685	67	152	0	703
1241696	53	123	0	704
1241706	25	134	1	705
1241707	67	151	0	706
1241708	49	164	1	707
1241716	53	123	0	708
1241724	67	151	0	709
1241734	52	123	0	710
1241746	67	150	0	711
1241754	52	123	0	712
1241759	48	164	1	713
1241760	25	133	1	714
1241763	67	150	0	715
1241772	51	123	0	716
1241786	67	149	0	717
1241792	51	123	0	718
1241802	67	149	0	719
1241809	47	164	1	720
1241810	47	164	1	721
1241810	50	123	0	722
1241814	25	132	1	723
1241815	25	132	1	724
1241825	67	148	0	725
1241830	50	123	0	726
1241842	67	148	0	727
1241848	49	123	0	728
1241860	46	164	1	729
1241864	67	147	0	730
1241868	25	131	1	731
1241868	49	123	0	732
1241869	25	131	1	733
1241881	67	147	0	734
1241886	48	123	0	735
1241903	67	146	0	736
1241905	48	123	0	737
1241911	45	164	1	738
1241920	67	146	0	739
1241922	25	130	1	740
1241923	25	130	1	741
1241923	47	123	0	742
1241924	47	123	1	743
1241942	67	145	0	744
1241943	47	123	0	745
1241959	67	145	0	746
1241961	46	123	0	747
1241962	44	164	1	748
1241977	25	129	1	749
1241981	67	144	0	750
1241981	46	123	0	751
1241982	67	144	1	752
1241998	67	144	0	753
1241999	45	123	0	754
1242012	43	164	1	755
1242019	45	123	0	756
1242021	67	143	0	757
1242030	25	128	1	758
1242037	67	143	0	759
1242037	44	123	0	760
1242057	44	123	0	761
1242060	67	142	0	762
1242063	42	164	1	763
1242075	43	123	0	764
1242076	67	142	0	765
1242084	25	127	1	766
1242094	43	123	0	767
1242099	67	141	0	768
1242112	42	123	0	769
1242113	41	164	1	770
1242113	42	123	1	771
1242114	41	164	1	772
1242116	67	141	0	773
1242132	42	123	0	774
1242138	67	140	0	775
1242138	25	126	1	776
1242150	41	123	0	777
1242155	67	140	0	778
1242164	40	164	1	779
1242170	41	123	0	780
1242177	67	139	0	781
1242188	40	123	0	782
1242192	25	125	1	783
1242194	67	139	0	784
1242208	40	123	0	785
1242215	39	164	1	786
1242216	67	138	0	787
1242226	39	123	0	788
1242233	67	138	0	789
1242245	39	123	0	790
1242246	25	124	1	791
1242255	67	137	0	792
1242263	38	123	0	793
1242265	38	164	1	794
1242272	67	137	0	795
1242283	38	123	0	796
1242294	67	136	0	797
1242301	37	123	0	798
1242311	67	136	0	799
1242316	37	164	1	800
1242321	37	123	0	801
1242333	67	135	0	802
1242339	36	123	0	803
1242350	67	135	0	804
1242359	36	123	0	805
1242364	26	164	1	806
1242366	36	164	1	807
1242373	67	134	0	808
1242377	35	123	0	809
1242389	67	134	0	810
1242396	35	123	0	811
1242411	67	133	0	812
1242414	34	123	0	813
1242417	35	164	1	814
1242418	26	163	1	815
1242428	67	133	0	816
1242434	34	123	0	817
1242450	67	132	0	818
1242452	33	123	0	819
1242467	34	164	1	820
1242467	67	132	0	821
1242468	34	164	1	822
1242472	33	123	0	823
1242473	26	162	1	824
1242490	67	131	0	825
1242490	32	123	0	826
1242506	67	131	0	827
1242509	32	123	0	828
1242518	33	164	1	829
1242527	26	161	1	830
1242527	31	123	0	831
1242528	67	130	0	832
1242545	67	130	0	833
1242547	31	123	0	834
1242565	30	123	0	835
1242567	67	129	0	836
1242569	32	164	1	837
1242581	26	160	1	838
1242584	67	129	0	839
1242585	30	123	0	840
1242603	29	123	0	841
1242606	67	128	0	842
1242619	31	164	1	843
1242622	29	123	0	844
1242623	67	128	0	845
1242635	26	159	1	846
1242640	28	123	0	847
1242645	67	127	0	848
1242660	28	123	0	849
1242662	67	127	0	850
1242669	30	164	1	851
1242670	30	164	1	852
1242678	27	123	0	853
1242684	67	126	0	854
1242689	26	158	1	855
1242698	27	123	0	856
1242701	67	126	0	857
1242716	26	123	0	858
1242720	29	164	1	859
1242723	67	125	0	860
1242735	26	123	0	861
1242739	67	125	0	862
1242743	26	157	1	863
1242762	67	124	0	864
1242770	28	164	1	865
1242771	28	164	1	866
1242779	67	124	0	867
1242797	26	156	1	868
1242801	67	123	0	869
1242818	67	123	0	870
1242821	27	164	1	871
1242851	26	155	1	872
1242905	26	154	1	873
1242959	26	153	1	874
1243014	26	152	1	875
1243067	26	151	1	876
1243068	26	151	1	877
1243121	26	150	1	878
1243175	26	149	1	879
1243229	26	148	1	880
1243283	26	147	1	881
1243337	26	146	1	882
1243391	26	145	1	883
1243445	26	144	1	884
1243499	26	143	1	885
1243542	68	163	0	886
1243552	26	142	1	887
1243553	26	142	1	888
1243559	68	163	0	889
1243581	68	162	0	890
1243582	68	162	1	891
1243598	68	162	0	892
1243606	26	141	1	893
1243607	26	141	1	894
1243620	68	161	0	895
1243637	68	161	0	896
1243659	68	160	0	897
1243660	26	140	1	898
1243676	68	160	0	899
1243698	68	159	0	900
1243714	26	139	1	901
1243715	68	159	0	902
1243735	68	163	1	903
1243736	68	163	1	904
1243737	68	158	0	905
1243754	68	158	0	906
1243768	26	138	1	907
1243776	68	157	0	908
1243786	67	163	1	909
1243793	68	157	0	910
1243815	68	156	0	911
1243822	26	137	1	912
1243832	68	156	0	913
1243837	66	163	1	914
1243854	68	155	0	915
1243871	68	155	0	916
1243876	26	136	1	917
1243887	65	163	1	918
1243893	68	154	0	919
1243910	68	154	0	920
1243929	26	135	1	921
1243932	68	153	0	922
1243938	64	163	1	923
1243948	68	153	0	924
1243971	68	152	0	925
1243983	26	134	1	926
1243987	68	152	0	927
1243988	63	163	1	928
1244010	68	151	0	929
1244026	68	151	0	930
1244037	26	133	1	931
1244039	62	163	1	932
1244049	68	150	0	933
1244065	68	150	0	934
1244088	68	149	0	935
1244089	61	163	1	936
1244090	26	132	1	937
1244104	68	149	0	938
1244119	67	122	0	939
1244127	68	148	0	940
1244138	67	122	0	941
1244140	60	163	1	942
1244143	68	148	0	943
1244144	26	131	1	944
1244157	66	122	0	945
1244165	68	147	0	946
1244176	66	122	0	947
1244182	68	147	0	948
1244190	59	163	1	949
1244194	65	122	0	950
1244198	26	130	1	951
1244204	68	146	0	952
1244214	65	122	0	953
1244221	68	146	0	954
1244232	64	122	0	955
1244240	58	163	1	956
1244241	58	163	1	957
1244243	68	145	0	958
1244251	26	129	1	959
1244251	64	122	0	960
1244259	68	145	0	961
1244270	63	122	0	962
1244282	68	144	0	963
1244289	63	122	0	964
1244291	57	163	1	965
1244298	68	144	0	966
1244305	26	128	1	967
1244307	62	122	0	968
1244321	68	143	0	969
1244327	62	122	0	970
1244337	68	143	0	971
1244342	56	163	1	972
1244345	61	122	0	973
1244358	26	127	1	974
1244359	68	142	0	975
1244364	61	122	0	976
1244375	68	142	0	977
1244382	60	122	0	978
1244392	55	163	1	979
1244398	68	141	0	980
1244402	60	122	0	981
1244412	26	126	1	982
1244414	68	141	0	983
1244420	59	122	0	984
1244437	68	140	0	985
1244439	59	122	0	986
1244442	54	163	1	987
1244453	68	140	0	988
1244458	58	122	0	989
1244466	26	125	1	990
1244475	68	139	0	991
1244477	58	122	0	992
1244492	68	139	0	993
1244493	53	163	1	994
1244495	57	122	0	995
1244514	68	138	0	996
1244515	57	122	0	997
1244519	26	124	1	998
1244531	68	138	0	999
1244533	56	122	0	1000
1244543	52	163	1	1001
1244552	56	122	0	1002
1244553	68	137	0	1003
1244569	68	137	0	1004
1244570	55	122	0	1005
1244573	26	123	1	1006
1244590	55	122	0	1007
1244591	68	136	0	1008
1244592	68	136	1	1009
1244594	51	163	1	1010
1244608	68	136	0	1011
1244608	54	122	0	1012
1244627	54	122	0	1013
1244630	68	135	0	1014
1244644	50	163	1	1015
1244645	53	122	0	1016
1244647	68	135	0	1017
1244665	53	122	0	1018
1244669	68	134	0	1019
1244683	52	122	0	1020
1244686	68	134	0	1021
1244694	49	163	1	1022
1244702	52	122	0	1023
1244706	27	163	1	1024
1244708	68	133	0	1025
1244720	51	122	0	1026
1244724	68	133	0	1027
1244740	51	122	0	1028
1244745	48	163	1	1029
1244746	68	132	0	1030
1244758	50	122	0	1031
1244760	27	162	1	1032
1244763	68	132	0	1033
1244777	50	122	0	1034
1244785	68	131	0	1035
1244795	47	163	1	1036
1244796	49	122	0	1037
1244801	68	131	0	1038
1244813	27	161	1	1039
1244815	49	122	0	1040
1244823	68	130	0	1041
1244824	68	130	1	1042
1244833	48	122	0	1043
1244840	68	130	0	1044
1244845	46	163	1	1045
1244852	48	122	0	1046
1244862	68	129	0	1047
1244867	27	160	1	1048
1244871	47	122	0	1049
1244879	68	129	0	1050
1244890	47	122	0	1051
1244896	45	163	1	1052
1244901	68	128	0	1053
1244908	46	122	0	1054
1244917	68	128	0	1055
1244921	27	159	1	1056
1244927	46	122	0	1057
1244939	68	127	0	1058
1244946	44	163	1	1059
1244946	45	122	0	1060
1244956	68	127	0	1061
1244965	45	122	0	1062
1244975	27	158	1	1063
1244978	68	126	0	1064
1244983	44	122	0	1065
1244994	68	126	0	1066
1244996	43	163	1	1067
1245002	44	122	0	1068
1245016	68	125	0	1069
1245020	43	122	0	1070
1245028	27	157	1	1071
1245033	68	125	0	1072
1245040	43	122	0	1073
1245046	42	163	1	1074
1245047	42	163	1	1075
1245055	68	124	0	1076
1245058	42	122	0	1077
1245071	68	124	0	1078
1245077	42	122	0	1079
1245082	27	156	1	1080
1245094	68	123	0	1081
1245095	41	122	0	1082
1245096	41	122	1	1083
1245097	41	163	1	1084
1245110	68	123	0	1085
1245115	41	122	0	1086
1245132	68	122	0	1087
1245133	40	122	0	1088
1245136	27	155	1	1089
1245147	40	163	1	1090
1245148	68	122	0	1091
1245152	40	122	0	1092
1245170	39	122	0	1093
1245190	27	154	1	1094
1245190	39	122	0	1095
1245197	39	163	1	1096
1245198	39	163	1	1097
1245208	38	122	0	1098
1245227	38	122	0	1099
1245243	27	153	1	1100
1245245	37	122	0	1101
1245248	38	163	1	1102
1245264	37	122	0	1103
1245283	36	122	0	1104
1245297	27	152	1	1105
1245298	37	163	1	1106
1245302	36	122	0	1107
1245320	35	122	0	1108
1245339	35	122	0	1109
1245348	36	163	1	1110
1245350	27	151	1	1111
1245357	34	122	0	1112
1245377	34	122	0	1113
1245395	33	122	0	1114
1245399	35	163	1	1115
1245404	27	150	1	1116
1245414	33	122	0	1117
1245432	32	122	0	1118
1245449	34	163	1	1119
1245451	32	122	0	1120
1245458	27	149	1	1121
1245470	31	122	0	1122
1245489	31	122	0	1123
1245499	33	163	1	1124
1245507	30	122	0	1125
1245511	27	148	1	1126
1245526	30	122	0	1127
1245544	29	122	0	1128
1245549	32	163	1	1129
1245564	29	122	0	1130
1245565	27	147	1	1131
1245582	28	122	0	1132
1245599	31	163	1	1133
1245601	28	122	0	1134
1245618	27	146	1	1135
1245619	27	122	0	1136
1245638	27	122	0	1137
1245649	30	163	1	1138
1245650	30	163	1	1139
1245672	27	145	1	1140
1245699	29	163	1	1141
1245700	29	163	1	1142
1245725	27	144	1	1143
1245726	27	144	1	1144
1245750	28	163	1	1145
1245779	27	143	1	1146
1245833	27	142	1	1147
1245886	27	141	1	1148
1245889	69	162	0	1149
1245905	69	162	0	1150
1245927	69	161	0	1151
1245939	27	140	1	1152
1245944	69	161	0	1153
