200126294	86	141	1	132
200126323	32	33	0	133
200126340	85	142	1	134
200126361	74	137	1	135
200126362	87	139	1	136
200126404	84	131	1	137
200126421	74	136	1	138
200126468	83	143	1	139
200126470	32	49	1	140
200126472	74	138	1	141
200126481	76	132	1	142
200126482	40	49	0	143
200126509	29	35	0	144
200126515	38	33	0	145
200126529	81	130	1	146
200126535	80	130	1	147
200126538	78	143	0	148
200126558	75	133	1	149
200126568	87	138	1	150
200126571	87	135	1	151
200126576	77	131	1	152
200126622	74	135	1	153
200126628	82	130	1	154
200126644	36	50	0	155
200126660	79	130	1	156
200126668	28	96	0	157
200126668	82	143	1	158
200126673	86	140	1	159
200126708	84	142	1	160
200126727	87	137	1	161
200126753	87	136	1	162
200126761	37	50	0	163
200126767	44	45	0	164
200126783	40	34	0	165
200126791	85	141	1	166
200126817	35	50	0	167
200126839	27	43	0	168
200126839	78	130	1	169
200126839	80	143	1	170
200126860	74	134	1	171
200126872	27	39	0	172
200126896	83	130	1	173
200126919	33	33	0	174
200126943	76	131	1	175
200126950	75	132	1	176
200126981	42	48	0	177
200127018	83	142	1	178
200127029	86	139	1	179
200127051	43	47	0	180
200127083	74	139	1	181
200127085	38	50	0	182
200127101	77	142	0	183
200127107	77	130	1	184
200127172	74	133	1	185
200127204	85	140	1	186
200127206	84	141	1	187
200127207	31	34	0	188
200127207	37	33	0	189
200127221	28	37	0	190
200127233	80	129	1	191
200127258	82	142	1	192
200127280	34	33	0	193
200127284	79	129	1	194
200127294	81	129	1	195
200127331	41	49	0	196
200127336	86	138	1	197
200127346	27	40	0	198
200127350	75	131	1	199
200127374	27	42	0	200
200127416	76	130	1	201
200127440	78	129	1	202
200127444	81	142	1	203
200127457	35	33	0	204
200127457	36	33	0	205
200127474	27	41	0	206
200127478	82	129	1	207
200127488	39	50	0	208
200127494	74	132	1	209
200127526	86	133	1	210
200127527	73	135	1	211
200127536	76	141	0	212
200127540	83	141	1	213
200127542	73	136	1	214
200127544	44	46	0	215
200127593	85	139	1	216
200127599	86	137	1	217
200127603	30	35	0	218
200127638	73	134	1	219
200127644	84	130	1	220
200127646	77	129	1	221
200127660	29	36	0	222
200127665	84	140	1	223
200127766	45	42	0	224
200127806	45	43	0	225
200127807	75	130	1	226
200127811	86	136	1	227
200127835	74	139	0	228
200127836	82	141	1	229
200127857	74	131	1	230
200127863	73	133	1	231
200127871	73	137	1	232
200127890	32	34	0	233
200127900	86	135	1	234
200127906	86	134	1	235
200127914	45	41	0	236
200127926	75	140	0	237
200127927	76	129	1	238
200127949	79	128	1	239
200127967	80	128	1	240
200127986	83	129	1	241
200127990	85	138	1	242
200127997	28	45	0	243
200128005	77	141	0	244
200128018	45	44	0	245
200128024	40	50	0	246
200128038	81	141	1	247
200128055	78	128	1	248
200128068	83	140	1	249
200128084	28	38	0	250
200128097	81	128	1	251
200128110	43	48	0	252
200128111	84	139	1	253
200128127	73	132	1	254
200128198	42	49	0	255
200128202	80	141	1	256
200128215	77	128	1	257
200128265	74	130	1	258
200128283	75	129	1	259
200128312	85	137	1	260
200128341	44	47	0	261
200128365	82	140	1	262
200128400	44	38	1	263
200128415	82	128	1	264
200128433	39	34	0	265
200128460	73	131	1	266
200128469	76	128	1	267
200128476	45	45	0	268
200128512	84	138	1	269
200128521	31	35	0	270
200128528	33	34	0	271
200128533	29	37	0	272
200128535	83	139	1	273
200128544	223	127	0	274
200128576	76	140	0	275
200128591	28	39	0	276
200128596	41	35	0	277
200128635	85	136	1	278
200128642	81	140	1	279
200128650	79	127	1	280
200128666	41	50	0	281
200128683	74	129	1	282
200128685	78	127	1	283
200128687	30	36	0	284
200128700	37	51	0	285
200128705	72	134	1	286
200128732	80	127	1	287
200128751	72	133	1	288
200128767	75	128	1	289
200128802	73	130	1	290
200128804	36	51	0	291
200128808	80	140	1	292
200128819	38	51	0	293
200128821	77	127	1	294
200128831	167	143	0	295
200128863	81	25	0	296
200128868	85	135	1	297
200128879	72	135	1	298
200128894	72	132	1	299
200128903	82	139	1	300
200128923	84	137	1	301
200128946	81	127	1	302
200128952	34	34	0	303
200128990	45	46	0	304
200129012	83	138	1	305
200129019	76	127	1	306
200129047	28	40	0	307
200129056	85	134	1	308
200129069	85	132	1	309
200129077	75	139	0	310
200129092	43	49	0	311
200129093	39	51	0	312
200129112	38	34	0	313
200129146	72	131	1	314
200129151	85	133	1	315
200129166	28	44	0	316
200129170	44	48	0	317
200129171	112	48	0	318
200129174	73	129	1	319
200129183	81	139	1	320
200129194	32	35	0	321
200129207	35	34	0	322
200129280	29	38	0	323
200129282	75	127	1	324
200129285	83	128	1	325
200129291	84	136	1	326
200129292	142	134	0	327
200129340	37	34	0	328
200129344	42	50	0	329
200129346	36	34	0	330
200129347	78	126	1	331
200129380	79	126	1	332
200129400	82	138	1	333
200129409	74	138	0	334
200129414	80	139	1	335
200129422	72	130	1	336
200129429	40	51	0	337
200129431	83	137	1	338
200129436	76	139	0	339
200129442	77	126	1	340
200129445	28	41	0	341
200129462	71	161	0	342
200129493	82	127	1	343
200129507	73	137	0	344
200129527	80	126	1	345
200129529	28	43	0	346
200129548	31	36	0	347
200129558	28	42	0	348
200129566	79	139	1	349
200129576	45	47	0	350
200129586	76	126	1	351
200129596	31	49	1	352
200129601	73	128	1	353
200129627	30	37	0	354
200129633	74	127	1	355
200129640	84	135	1	356
200129726	81	138	1	357
200129749	33	35	0	358
200129778	72	129	1	359
200129831	46	43	0	360
200129831	75	126	1	361
200129839	112	78	0	362
200129843	46	44	0	363
200129855	81	126	1	364
200129855	83	136	1	365
200129869	41	51	0	366
200129887	82	137	1	367
200129936	84	134	1	368
200129947	29	39	0	369
200129975	75	138	0	370
200129979	46	45	0	371
200129984	71	132	1	372
200129989	44	49	0	373
200129992	80	138	1	374
200129997	46	42	0	375
200130032	40	35	0	376
200130038	43	50	0	377
200130038	73	127	1	378
200130039	78	125	1	379
200130048	71	131	1	380
200130072	77	125	1	381
200130096	42	36	0	382
200130102	71	133	1	383
200130133	74	126	1	384
200130133	79	125	1	385
200130146	72	128	1	386
200130173	79	138	1	387
200130186	76	125	1	388
200130189	45	48	0	389
200130194	29	46	0	390
200130198	71	130	1	391
200130206	84	133	1	392
200130262	81	137	1	393
200130266	34	35	0	394
200130276	32	36	0	395
200130277	83	135	1	396
200130306	78	138	1	397
200130312	30	38	0	398
200130324	46	46	0	399
200130351	80	125	1	400
200130351	82	136	1	401
200130358	38	52	0	402
200130368	84	132	1	403
200130388	29	40	0	404
200130392	75	125	1	405
200130395	84	130	1	406
200130396	84	130	0	407
200130397	42	51	0	408
200130412	31	37	0	409
200130422	37	52	0	410
200130458	32	50	1	411
200130466	74	137	0	412
200130472	39	52	0	413
200130484	71	129	1	414
200130488	73	126	1	415
200130496	84	131	1	416
200130526	32	50	0	417
200130532	72	127	1	418
200130541	80	137	1	419
200130627	45	39	1	420
200130635	35	35	0	421
200130647	83	134	1	422
200130648	74	125	1	423
200130669	82	126	1	424
200130720	77	124	1	425
200130750	78	124	1	426
200130759	81	136	1	427
200130765	32	50	1	428
200130767	39	35	0	429
200130778	73	136	0	430
200130782	71	128	1	431
200130788	79	137	1	432
200130791	82	135	1	433
200130795	46	47	0	434
200130806	75	137	0	435
200130811	76	124	1	436
200130823	40	52	0	437
200130826	29	41	0	438
200130828	31	49	0	439
200130865	73	27	0	440
200130870	81	125	1	441
200130875	44	50	0	442
200130892	72	135	0	443
200130903	79	124	1	444
200130917	78	137	1	445
200130922	36	35	0	446
200130936	33	36	0	447
200130962	72	126	1	448
200130962	75	124	1	449
200130984	45	49	0	450
200130994	73	125	1	451
200131025	83	133	1	452
200131074	29	45	0	453
200131085	38	35	0	454
200131088	30	39	0	455
200131096	37	35	0	456
200131102	80	136	1	457
200131138	71	127	1	458
200131169	43	51	0	459
200131190	74	124	1	460
200131202	80	124	1	461
200131245	41	52	0	462
200131245	82	134	1	463
200131269	81	135	1	464
200131301	74	136	0	465
200131307	29	42	0	466
200131327	83	132	1	467
200131345	79	136	1	468
200131391	77	123	1	469
200131397	32	37	0	470
200131422	72	125	1	471
200131434	70	130	1	472
200131442	76	123	1	473
200131445	70	129	1	474
200131476	29	44	0	475
200131476	78	123	1	476
200131487	29	43	0	477
200131490	137	11	0	478
200131495	31	38	0	479
200131502	46	48	0	480
200131510	73	124	1	481
200131535	78	136	1	482
200131536	71	126	1	483
200131545	75	123	1	484
200131625	80	135	1	485
200131626	83	131	1	486
200131642	77	136	1	487
200131644	34	36	0	488
200131650	70	128	1	489
200131666	82	133	1	490
200131684	79	123	1	491
200131691	70	131	1	492
200131728	81	134	1	493
200131745	73	135	0	494
200131757	74	123	1	495
200131819	42	52	0	496
200131820	83	130	1	497
200131826	43	37	0	498
200131871	47	45	0	499
200131872	47	44	0	500
200131888	81	124	1	501
200131890	70	127	1	502
200131896	72	124	1	503
200131911	79	135	1	504
200131918	41	36	0	505
200131924	30	40	0	506
200131948	71	125	1	507
200131975	83	128	1	508
200131984	71	133	0	509
200132007	72	134	0	510
200132009	83	129	1	511
200132020	45	50	0	512
200132037	73	123	1	513
200132048	47	46	0	514
200132070	44	51	0	515
200132075	77	122	1	516
200132075	82	132	1	517
200132079	76	122	1	518
200132090	80	123	1	519
200132105	74	135	0	520
200132121	47	43	0	521
200132135	78	135	1	522
200132145	80	134	1	523
200132156	75	122	1	524
200132198	81	133	1	525
200132213	78	122	1	526
200132230	70	126	1	527
200132259	77	135	1	528
200132292	46	49	0	529
200132319	35	36	0	530
200132320	33	51	1	531
200132335	74	122	1	532
200132370	33	37	0	533
200132376	71	124	1	534
200132382	72	123	1	535
200132431	31	39	0	536
200132450	39	53	0	537
200132463	30	47	0	538
200132465	82	131	1	539
200132466	82	131	0	540
200132480	79	122	1	541
200132482	79	134	1	542
200132496	47	47	0	543
200132523	38	53	0	544
200132545	43	52	0	545
200132553	32	38	0	546
200132554	73	134	0	547
200132562	30	41	0	548
200132575	73	122	1	549
200132585	70	125	1	550
200132624	40	53	0	551
200132624	69	72	0	552
200132658	80	133	1	553
200132686	81	132	1	554
200132706	78	134	1	555
200132724	76	121	1	556
200132773	77	121	1	557
200132776	75	121	1	558
200132786	36	36	0	559
200132801	78	50	0	560
200132818	82	130	1	561
200132819	70	131	0	562
200132820	40	36	0	563
200132833	71	123	1	564
200132841	74	134	0	565
200132887	72	122	1	566
200132888	77	134	1	567
200132922	74	121	1	568
200132940	72	133	0	569
200132956	75	134	0	570
200132956	78	121	1	571
200132962	70	124	1	572
200132963	76	134	1	573
200132987	41	53	0	574
200133011	79	133	1	575
200133022	81	123	1	576
200133030	80	122	1	577
200133051	37	36	0	578
200133055	30	42	0	579
200133064	47	48	0	580
200133095	45	51	0	581
200133096	34	37	0	582
200133104	71	132	0	583
200133120	81	131	1	584
200133121	69	127	1	585
200133126	73	121	1	586
200133145	69	128	1	587
200133147	80	132	1	588
200133154	82	129	1	589
200133191	39	36	0	590
200133207	69	126	1	591
200133223	38	36	0	592
200133229	46	50	0	593
200133285	79	121	1	594
200133290	78	133	1	595
200133306	31	40	0	596
200133319	71	122	1	597
200133338	26	66	0	598
200133342	73	133	0	599
200133380	44	52	0	600
200133383	76	120	1	601
200133397	46	40	1	602
200133402	70	123	1	603
200133410	75	120	1	604
200133420	82	128	1	605
200133426	72	121	1	606
200133428	42	53	0	607
200133432	30	46	0	608
200133474	77	120	1	609
200133481	69	125	1	610
200133483	77	133	1	611
200133491	102	174	0	612
200133518	74	120	1	613
200133529	30	43	0	614
200133555	79	132	1	615
200133570	81	130	1	616
200133582	33	38	0	617
200133589	76	133	1	618
200133613	82	125	1	619
200133650	80	131	1	620
200133657	49	47	0	621
200133664	44	38	0	622
200133669	32	39	0	623
200133699	73	120	1	624
200133705	78	120	1	625
200133705	82	127	1	626
200133734	72	132	0	627
200133762	47	49	0	628
200133764	112	105	0	629
200133766	30	44	0	630
200133775	30	45	0	631
200133784	69	124	1	632
200133820	35	37	0	633
200133823	82	126	1	634
200133826	71	121	1	635
200133858	70	122	1	636
200133862	78	132	1	637
200133968	80	121	1	638
200133974	42	37	0	639
200133976	72	120	1	640
200133995	81	129	1	641
200134010	43	53	0	642
200134045	71	131	0	643
200134047	76	119	1	644
200134049	75	119	1	645
200134061	70	130	0	646
200134070	73	132	0	647
200134070	77	132	1	648
200134085	79	131	1	649
200134096	79	120	1	650
200134122	31	41	0	651
200134123	69	123	1	652
200134123	74	119	1	653
200134154	48	46	0	654
200134161	80	130	1	655
200134180	48	45	0	656
200134182	34	52	1	657
200134184	77	119	1	658
200134225	74	132	0	659
200134228	76	132	1	660
200134256	46	51	0	661
200134266	75	132	1	662
200134282	73	119	1	663
200134291	45	52	0	664
200134330	70	121	1	665
200134334	48	47	0	666
200134347	71	120	1	667
200134404	81	128	1	668
200134415	78	131	1	669
200134455	48	44	0	670
200134456	78	119	1	671
200134467	36	37	0	672
200134502	168	146	0	673
200134511	72	131	1	674
200134512	72	131	0	675
200134524	34	38	0	676
200134529	47	50	0	677
200134536	72	119	1	678
200134538	69	122	1	679
200134601	40	54	0	680
200134603	79	130	1	681
200134606	32	50	0	682
200134619	69	128	0	683
200134635	80	129	1	684
200134641	32	40	0	685
200134656	39	54	0	686
200134671	77	131	1	687
200134693	75	118	1	688
200134717	76	118	1	689
200134736	74	118	1	690
200134742	44	53	0	691
200134746	33	39	0	692
200134753	48	48	0	693
200134760	73	131	0	694
200134789	41	54	0	695
200134805	31	42	0	696
200134816	81	127	1	697
200134819	70	120	1	698
200134825	71	130	0	699
200134828	76	131	1	700
200134874	73	118	1	701
200134881	71	119	1	702
200134884	31	48	0	703
200134891	77	118	1	704
200134891	80	120	1	705
200134899	75	131	1	706
200134906	79	119	1	707
200134917	41	37	0	708
200134942	37	37	0	709
200134974	69	121	1	710
200134981	70	129	0	711
200134984	78	130	1	712
200135019	38	54	0	713
200135101	84	89	0	714
200135107	72	118	1	715
200135133	80	128	1	716
200135142	79	129	1	717
200135163	68	124	1	718
200135166	42	54	0	719
200135175	81	126	1	720
200135200	78	118	1	721
200135202	38	37	0	722
200135237	72	130	0	723
200135255	77	130	1	724
200135267	35	38	0	725
200135274	31	43	0	726
200135311	40	37	0	727
200135311	46	52	0	728
200135319	48	49	0	729
200135326	70	119	1	730
200135339	75	117	1	731
200135357	74	117	1	732
200135359	39	37	0	733
200135367	68	123	1	734
200135389	76	117	1	735
200135429	76	130	1	736
200135430	71	118	1	737
200135433	69	120	1	738
200135444	73	130	0	739
200135470	47	51	0	740
200135475	73	117	1	741
200135521	32	41	0	742
200135532	14	162	0	743
200135543	78	129	1	744
200135544	75	130	1	745
200135567	81	125	1	746
200135585	71	129	0	747
200135593	77	117	1	748
200135597	45	53	0	749
200135617	80	127	1	750
200135626	43	54	0	751
200135628	45	39	0	752
200135635	68	122	1	753
200135688	72	117	1	754
200135691	79	128	1	755
200135694	234	103	0	756
200135705	79	118	1	757
200135706	69	127	0	758
200135736	31	44	0	759
200135754	31	47	0	760
200135771	34	39	0	761
200135791	80	119	1	762
200135801	70	128	0	763
200135831	77	129	1	764
200135847	33	40	0	765
200135852	70	118	1	766
200135914	103	54	0	767
200135915	69	119	1	768
200135924	72	129	0	769
200135935	78	117	1	770
200135941	81	124	1	771
200135953	68	121	1	772
200135975	47	41	1	773
200135984	74	116	1	774
200135986	75	116	1	775
200135993	71	117	1	776
200136006	36	38	0	777
200136011	48	50	0	778
200136024	31	46	0	779
200136024	31	45	0	780
200136045	76	129	1	781
200136058	76	116	1	782
200136060	43	38	0	783
200136084	73	116	1	784
200136093	80	126	1	785
200136095	78	128	1	786
200136121	73	129	0	787
200136133	35	53	1	788
200136158	75	129	1	789
200136209	44	54	0	790
200136213	79	127	1	791
200136248	81	123	1	792
200136278	72	116	1	793
200136287	77	116	1	794
200136311	71	128	0	795
200136317	32	42	0	796
200136343	68	120	1	797
200136396	70	117	1	798
200136409	49	47	0	799
200136421	69	118	1	800
200136424	77	128	1	801
200136453	81	122	1	802
200136455	49	46	0	803
200136478	79	117	1	804
200136489	47	52	0	805
200136516	46	53	0	806
200136530	70	127	0	807
200136534	69	126	0	808
200136570	71	116	1	809
200136593	72	128	0	810
200136599	49	48	0	811
200136604	80	125	1	812
200136618	74	115	1	813
200136632	37	38	0	814
200136633	75	115	1	815
200136652	76	128	1	816
200136654	78	116	1	817
200136656	80	118	1	818
200136670	78	127	1	819
200136686	35	39	0	820
200136697	73	115	1	821
200136725	76	115	1	822
200136732	49	45	0	823
200136754	48	51	0	824
200136764	79	126	1	825
200136770	75	128	1	826
200136776	41	55	0	827
200136785	68	124	0	828
200136801	68	119	1	829
200136818	40	55	0	830
200136847	33	41	0	831
200136877	72	115	1	832
200136942	34	40	0	833
200136943	45	54	0	834
200136953	69	117	1	835
200136960	70	116	1	836
200136968	77	115	1	837
200136974	42	55	0	838
200136989	49	49	0	839
200136997	71	127	0	840
200137021	77	127	1	841
200137040	32	43	0	842
200137060	42	38	0	843
200137093	38	38	0	844
200137107	80	124	1	845
200137161	71	115	1	846
200137166	39	55	0	847
200137189	33	51	0	848
200137218	32	49	0	849
200137218	79	116	1	850
200137245	70	126	0	851
200137247	76	127	1	852
200137254	74	114	1	853
200137264	72	127	0	854
200137271	78	126	1	855
200137276	75	114	1	856
200137291	68	118	1	857
200137313	73	114	1	858
200137318	69	125	0	859
200137335	79	125	1	860
200137354	78	115	1	861
200137359	43	55	0	862
200137378	39	38	0	863
200137386	76	114	1	864
200137397	75	127	1	865
200137428	89	156	0	866
200137450	36	39	0	867
200137457	74	127	1	868
200137467	41	38	0	869
200137474	7	131	0	870
200137482	72	114	1	871
200137499	32	44	0	872
200137511	69	116	1	873
200137524	40	38	0	874
200137524	47	53	0	875
200137542	70	115	1	876
200137560	49	50	0	877
200137612	77	126	1	878
200137621	80	123	1	879
200137635	77	114	1	880
200137656	71	126	0	881
200137681	68	123	0	882
200137708	48	52	0	883
200137729	33	42	0	884
200137731	46	40	0	885
200137764	71	114	1	886
200137817	46	54	0	887
200137817	68	117	1	888
200137838	44	55	0	889
200137849	78	125	1	890
200137860	60	38	0	891
200137861	76	126	1	892
200137887	79	124	1	893
200137892	74	113	1	894
200137914	75	113	1	895
200137922	72	126	0	896
200137923	79	115	1	897
200137931	70	125	0	898
200137935	32	45	0	899
200137936	73	113	1	900
200137964	35	40	0	901
200138002	69	124	0	902
200138013	32	48	0	903
200138029	34	41	0	904
200138030	78	114	1	905
200138036	75	126	1	906
200138040	76	113	1	907
200138077	74	126	1	908
200138092	72	113	1	909
200138095	69	115	1	910
200138141	70	114	1	911
200138179	36	54	1	912
200138191	80	122	1	913
200138204	37	39	0	914
200138214	44	39	0	915
200138222	77	125	1	916
200138224	32	47	0	917
200138248	49	51	0	918
200138259	32	46	0	919
200138289	77	113	1	920
200138298	71	125	1	921
200138300	71	125	0	922
200138370	68	122	0	923
200138376	48	42	1	924
200138377	71	113	1	925
200138378	68	116	1	926
200138380	52	105	0	927
200138417	45	55	0	928
200138444	130	52	0	929
200138453	78	124	1	930
200138480	79	123	1	931
200138492	76	125	1	932
200138498	60	77	0	933
200138507	33	43	0	934
200138528	74	112	1	935
200138547	75	112	1	936
200138550	104	58	0	937
200138557	72	125	0	938
200138577	73	112	1	939
200138583	70	124	0	940
200138598	79	114	1	941
200138635	50	48	0	942
200138646	75	125	1	943
200138688	78	113	1	944
200138694	50	47	0	945
200138694	76	112	1	946
200138702	69	114	1	947
200138706	74	125	1	948
200138716	48	53	0	949
200138732	72	112	1	950
200138743	47	54	0	951
200138754	6	139	0	952
200138756	70	113	1	953
200138813	38	39	0	954
200138829	80	121	1	955
200138842	50	49	0	956
200138858	77	124	1	957
200138859	36	40	0	958
200138870	112	117	0	959
200138927	77	112	1	960
200138937	217	96	0	961
200138941	71	124	0	962
200138950	50	46	0	963
200138966	49	52	0	964
200138975	42	56	0	965
200138988	68	115	1	966
200138997	71	112	1	967
200139008	68	121	0	968
200139010	41	56	0	969
200139047	34	42	0	970
200139091	78	123	1	971
200139118	79	122	1	972
200139134	76	124	1	973
200139142	35	41	0	974
200139147	46	55	0	975
200139160	74	111	1	976
200139176	43	56	0	977
200139179	72	124	0	978
200139189	75	111	1	979
200139202	50	50	0	980
200139212	70	123	0	981
200139218	73	111	1	982
200139241	79	113	1	983
200139248	43	39	0	984
200139258	33	44	0	985
200139267	39	39	0	986
200139269	69	122	0	987
200139273	75	124	1	988
200139318	78	112	1	989
200139332	69	113	1	990
200139335	76	111	1	991
200139345	74	124	1	992
200139350	40	56	0	993
200139383	34	52	0	994
200139383	70	112	1	995
200139386	72	111	1	996
200139408	33	50	0	997
200139503	80	120	1	998
200139520	77	123	1	999
200139549	47	41	0	1000
200139553	77	111	1	1001
200139566	44	56	0	1002
200139573	40	39	0	1003
200139577	71	123	0	1004
200139608	68	120	0	1005
200139639	71	111	1	1006
200139645	37	40	0	1007
200139660	42	39	0	1008
200139695	68	114	1	1009
200139706	33	45	0	1010
200139719	41	39	0	1011
200139730	48	54	0	1012
200139763	78	122	1	1013
200139771	76	123	1	1014
200139783	74	110	1	1015
200139788	50	51	0	1016
200139802	72	123	0	1017
200139803	79	121	1	1018
200139820	70	122	0	1019
200139840	75	110	1	1020
200139854	79	112	1	1021
200139857	73	110	1	1022
200139874	69	121	0	1023
200139915	75	123	1	1024
200139918	34	43	0	1025
200139926	78	111	1	1026
200139940	49	53	0	1027
200139959	76	110	1	1028
200139979	154	113	0	1029
200139990	50	45	1	1030
200140040	47	55	0	1031
200140042	72	110	1	1032
200140063	45	56	0	1033
200140067	69	112	1	1034
200140073	80	113	1	1035
200140076	70	111	1	1036
200140121	33	46	0	1037
200140140	175	171	0	1038
200140161	36	41	0	1039
200140162	68	119	0	1040
200140170	77	122	1	1041
200140182	77	110	1	1042
200140194	33	49	0	1043
200140194	71	122	0	1044
200140212	35	42	0	1045
200140245	80	119	1	1046
200140322	71	110	1	1047
200140324	37	55	1	1048
200140399	33	48	0	1049
200140408	70	121	0	1050
200140412	38	40	0	1051
200140424	72	122	0	1052
200140430	76	122	1	1053
200140432	78	121	1	1054
200140440	79	111	1	1055
200140444	45	40	0	1056
200140446	74	109	1	1057
200140453	69	120	0	1058
200140470	33	47	0	1059
200140470	50	52	0	1060
200140470	68	113	1	1061
200140477	75	109	1	1062
200140518	73	109	1	1063
200140519	78	110	1	1064
200140548	79	120	1	1065
200140572	75	122	1	1066
200140573	76	109	1	1067
200140587	80	112	1	1068
200140616	49	43	1	1069
200140628	74	122	1	1070
200140633	46	56	0	1071
200140667	68	118	0	1072
200140692	34	44	0	1073
200140696	72	109	1	1074
200140750	133	62	0	1075
200140798	71	121	0	1076
200140800	70	110	1	1077
200140808	77	109	1	1078
200140825	69	111	1	1079
200140832	51	49	0	1080
200140851	77	121	1	1081
200140895	51	48	0	1082
200140937	49	54	0	1083
200140972	48	55	0	1084
200140982	70	120	0	1085
200141000	69	119	0	1086
200141005	79	110	1	1087
200141008	71	109	1	1088
200141012	39	40	0	1089
200141042	37	41	0	1090
200141044	72	121	0	1091
200141061	51	50	0	1092
200141095	75	108	1	1093
200141100	74	108	1	1094
200141105	51	47	0	1095
200141105	78	109	1	1096
200141110	76	121	1	1097
200141112	80	118	1	1098
200141112	80	111	1	1099
200141118	68	117	0	1100
200141153	78	120	1	1101
200141187	81	114	0	1102
200141198	43	57	0	1103
200141202	50	53	0	1104
200141203	73	108	1	1105
200141220	76	108	1	1106
200141233	42	57	0	1107
200141241	35	43	0	1108
200141245	75	121	1	1109
200141268	74	121	1	1110
200141273	81	115	0	1111
200141331	79	119	1	1112
200141335	36	42	0	1113
200141368	47	56	0	1114
200141387	71	120	0	1115
200141389	81	113	0	1116
200141397	44	57	0	1117
200141402	72	108	1	1118
200141408	77	108	1	1119
200141427	51	51	0	1120
200141433	34	45	0	1121
200141463	40	40	0	1122
200141483	35	53	0	1123
200141484	44	40	0	1124
200141516	68	116	0	1125
200141519	69	118	0	1126
200141540	70	119	0	1127
200141547	34	51	0	1128
200141552	79	109	1	1129
200141562	77	120	1	1130
200141572	41	57	0	1131
200141590	70	109	1	1132
200141627	80	110	1	1133
200141657	72	120	0	1134
200141686	69	110	1	1135
200141703	78	108	1	1136
200141715	81	112	0	1137
200141747	131	85	0	1138
200141762	75	107	1	1139
200141766	74	107	1	1140
200141784	41	40	0	1141
200141787	45	57	0	1142
200141790	71	108	1	1143
200141809	76	120	1	1144
200141844	76	107	1	1145
200141846	38	41	0	1146
200141862	68	115	0	1147
200141879	73	107	1	1148
200141890	43	40	0	1149
200141895	34	46	0	1150
200141914	74	120	1	1151
200141922	78	119	1	1152
200141928	75	120	1	1153
